PMID,Authors,Title,Date,Abstract,PMC ID
35072755,"N Plattard, N Venisse, P Carato, A Dupuis, Sami Haddad",Hepatic metabolism of chlorinated derivatives of bisphenol A (ClxBPA) and interspecies differences between rats and humans.,2022,"During chlorination treatments of drinking water, aqueous bisphenol A (BPA) can react with chlorine to form chlorinated derivatives of BPA (mono, di, tri and tetra-chlorinated derivatives) or ClxBPA. These emerging substances are endocrine disruptors associated with obesity, type II diabetes (TD2M) and myocardial infarction. ClxBPA are present in different human biological matrices but their toxicokinetics remain unknown. The aim of this study was to measure and compare the metabolic kinetics in the liver of four ClxBPA (ClBPA, Cl2BPA, Cl3BPA and Cl4BPA) between compounds and between species (Sprague-Dawley rats vs humans). To estimate their metabolic constants (Vmax, Km, Intrinsic clearance), metabolic assays were performed in hepatocyte suspensions. Assays revealed that metabolic constants of ClxBPA can greatly vary depending on substances and species. While ClBPA and Cl2BPA show similar unbound intrinsic clearances (ClintU) in rat incubation media, values for Cl3BPA and Cl4BPA are very different (3.109 and 0.684 mL/min/106 hepatocytes, respectively). Unlike in rats, human results are quite different as Cl3BPA and Cl4BPA have similar unbound intrinsic clearances, while ClBPA and Cl2BPA diverge (0.350 and 1.363 mL/min/106 hepatocytes, respectively). In both species, Cl2BPA and Cl3BPA have relatively similar clearances, and ClBPA is very different from Cl4BPA. Although we quantified the proportion of sulfo- and glucurono-metabolites, other metabolites may have been formed (e.g., glutathione, disulfate, or oxidative metabolites). This study showed that chlorination had an impact on hepatic intrinsic clearance of ClxBPA in rats and humans and measured values will be valuable for the development of PBPK models for use in exposure assessment.",3230400
35057422,"Ana López-Moreno, Ángel Ruiz-Moreno, Jesús Pardo-Cacho, Klara Cerk, Alfonso Torres-Sánchez, Pilar Ortiz, Marina Úbeda, Margarita Aguilera",Culturing and Molecular Approaches for Identifying Microbiota Taxa Impacting Children's Obesogenic Phenotypes Related to Xenobiotic Dietary Exposure.,2022,"Integrated data from molecular and improved culturomics studies might offer holistic insights on gut microbiome dysbiosis triggered by xenobiotics, such as obesity and metabolic disorders. Bisphenol A (BPA), a dietary xenobiotic obesogen, was chosen for a directed culturing approach using microbiota specimens from 46 children with obesity and normal-weight profiles. In parallel, a complementary molecular analysis was carried out to estimate the BPA metabolising capacities. Firstly, catalogues of 237 BPA directed-cultured microorganisms were isolated using five selected media and several BPA treatments and conditions. Taxa from Firmicutes, Proteobacteria, and Actinobacteria were the most abundant in normal-weight and overweight/obese children, with species belonging to the genera Enterococcus, Escherichia, Staphylococcus, Bacillus, and Clostridium. Secondly, the representative isolated taxa from normal-weight vs. overweight/obese were grouped as BPA biodegrader, tolerant, or resistant bacteria, according to the presence of genes encoding BPA enzymes in their whole genome sequences. Remarkably, the presence of sporobiota and concretely Bacillus spp. showed the higher BPA biodegradation potential in overweight/obese group compared to normal-weight, which could drive a relevant role in obesity and metabolic dysbiosis triggered by these xenobiotics.",PMC8778816
35051072,"Ross Gillette, Michelle Dias, Michael P Reilly, Lindsay M Thompson, Norma J Castillo, Erin L Vasquez, David Crews, Andrea C Gore","Two Hits of EDCs Three Generations Apart: Effects on Social Behaviors in Rats, and Analysis by Machine Learning.",2022,"All individuals are directly exposed to extant environmental endocrine-disrupting chemicals (EDCs), and indirectly exposed through transgenerational inheritance from our ancestors. Although direct and ancestral exposures can each lead to deficits in behaviors, their interactions are not known. Here we focused on social behaviors based on evidence of their vulnerability to direct or ancestral exposures, together with their importance in reproduction and survival of a species. Using a novel ""two hits, three generations apart"" experimental rat model, we investigated interactions of two classes of EDCs across six generations. PCBs (a weakly estrogenic mixture Aroclor 1221, 1 mg/kg), Vinclozolin (antiandrogenic, 1 mg/kg) or vehicle (6% DMSO in sesame oil) were administered to pregnant rat dams (F0) to directly expose the F1 generation, with subsequent breeding through paternal or maternal lines. A second EDC hit was given to F3 dams, thereby exposing the F4 generation, with breeding through the F6 generation. Approximately 1200 male and female rats from F1, F3, F4 and F6 generations were run through tests of sociability and social novelty as indices of social preference. We leveraged machine learning using DeepLabCut to analyze nuanced social behaviors such as nose touching with accuracy similar to a human scorer. Surprisingly, social behaviors were affected in ancestrally exposed but not directly exposed individuals, particularly females from a paternally exposed breeding lineage. Effects varied by EDC: Vinclozolin affected aspects of behavior in the F3 generation while PCBs affected both the F3 and F6 generations. Taken together, our data suggest that specific aspects of behavior are particularly vulnerable to heritable ancestral exposure of EDC contamination, that there are sex differences, and that lineage is a key factor in transgenerational outcomes.",PMC8779176
35020819,"Enoch Appiah Adu-Gyamfi, Cheryl S Rosenfeld, Geetu Tuteja",The impact of bisphenol A on the placenta†.,2022,"Bisphenol A (BPA), an endocrine-disrupting chemical, is used to produce a wide variety of plastic and common house-hold items. Therefore, there is potential continual exposure to this compound. BPA exposure has been linked to certain placenta-associated obstetric complications such as preeclampsia, fetal growth restriction, miscarriage, and preterm birth. However, how BPA exposure results in these disorders remains uncertain. Hence, we have herein summarized the reported impacts of BPA on the morphology and metabolic state of the placenta and have proposed mechanisms by which BPA affects placentation, potentially leading to obstetric complications. Current findings suggest that BPA induces pathological changes in the placenta and disrupts its metabolic activities. Based on exposure concentrations, BPA can elicit apoptotic or anti-apoptotic signals in the trophoblasts, and can exaggerate trophoblast fusion while inhibiting trophoblast migration and invasion to affect pregnancy. Accordingly, the usage of BPA products by pregnant women should be minimized and less harmful alternative chemicals should be explored and employed where possible.",PMC9113501
34991249,"Elvira V Bräuner, Cecilie S Uldbjerg, Youn-Hee Lim, Laura S Gregersen, Marianna Krause, Hanne Frederiksen, Anna-Maria Andersson","Presence of parabens, phenols and phthalates in paired maternal serum, urine and amniotic fluid.",2022,"To examine whether selected endocrine disrupting chemicals were present in pregnant women and passed through the placental barrier to amniotic fluid, potentially exposing the developing fetus. Paired samples of maternal serum, urine and amniotic fluid were concurrently collected (<1 h) from 200 pregnant women (age >18 years) with a singleton pregnancy and undergoing amniocentesis between gestational weeks 12 - 36. The concentration of six different parabens, seven phenols, 31 metabolites from 15 phthalate diesters and the polychlorinated substance triclocarban were analyzed by isotope diluted TurboFlow-liquid chromatography-tandem mass spectrometry. Concentrations of all included compounds were highest in maternal urine followed by serum, and lowest in amniotic fluid. Of the six parabens measured in amniotic fluid, methylparaben (MeP) and ethylparaben (EtP) were detectable most often (87% and 33% of the samples, respectively). Of the seven phenols measured, three (2,4-dichlorphenol, 2,5-dichlorphenol, 2-propylphenol) were detectable in the range of 14-21% of the amniotic fluid samples, at low concentrations (<0.12 ng/ml). Two secondary phthalates metabolites, mono-(2-carboxymethyl-hexyl) phthalate and mono-carboxy-iso-octyl phthalate were each present in ≤15% of the amniotic fluid samples at concentrations 2-5 times lower than in maternal serum and 20-100 times lower than in maternal urine. A modest statistically significant correlation between the levels of MeP and EtP was detected in paired maternal urine-amniotic fluid samples was detected (Spearman rMeP: 0.246; rEtP: 0.364). Likewise, the concentration of mono-ethyl phthalate (MEP) in paired maternal urine and amniotic fluid samples indicated a modest statistically significant correlation (Spearman rMEP: 0.264), driven by detectable levels of MEP in only 3% of the amniotic fluid samples. In general, the included parabens, phenols and phthalates were effectively metabolized and excreted via the urine, which was the matrix that reflected the highest detectable levels. The detectable levels of several included parabens and phthalates in human amniotic fluid calls for further investigations of the toxicokinetic and potential endocrine disrupting properties of individual and multiple endocrine disruptors in order to better assess the risk to the developing fetus.",PMC8739868
34987188,"Amber L Cathey, Max T Aung, Deborah J Watkins, Zaira Y Rosario, Carmen M Vélez Vega, Akram N Alshawabkeh, José F Cordero, Bhramar Mukherjee, John D Meeker",Mediation by hormone concentrations on the associations between repeated measures of phthalate mixture exposure and timing of delivery.,2022,"Phthalates are used in the manufacturing of consumer products, resulting in ubiquitous human exposure to phthalate mixtures. Previous work has suggested that phthalates display endocrine-disrupting capabilities, and exposure is associated with early delivery. To assess mediating effects of hormone concentrations on associations between phthalate mixtures and preterm birth (PTB). Repeated urinary phthalates and serum hormones were measured among 1011 women in the PROTECT Puerto Rico birth cohort from 2011-2019. We utilized ridge regression to create phthalate environmental risk scores (ERS), which represent weighted summaries of total phthalate exposure. Mediation analyses were conducted on a subset of 705 women. We additionally conducted fetal sex-specific analyses. Free thyroxine (FT4) mediated 9.6% of the association between high molecular weight (HMW) ERS at 18 weeks and reduced gestational age at delivery (95%CI:1.07-29.9). Progesterone at 26 weeks mediated 21.1% and 16.2% of the association between HMW ERS at 18 and 22 weeks, and spontaneous PTB, respectively. Among male fetuses, corticotropin releasing hormone (CRH) at 18 weeks mediated 28.2% of the association between low molecular weight ERS and spontaneous PTB. We provide introductory evidence of hormone disruption on the causal pathway between phthalate exposure and early delivery. We also show differences by fetal sex, but larger sample size is necessary to validate our findings. This study provides introductory evidence that an alteration of hormone concentrations occurs on the causal pathway between gestational phthalate mixture exposure and subsequent PTB. In addition to the novel application of repeated biomarker measurements and mixtures methods in causal mediation analyses, we also explored differences between classes of phthalate compounds and between fetal sexes. We show that differential endocrine pathways may be disrupted with exposures to low versus HMW phthalate compounds, and that pregnancies with a male fetus may be more susceptible to endocrine disruption than those with a female fetus.",PMC9124667
34985836,"Marina Miletić, Teuta Murati, Branimir Šimić, Nina Bilandžić, Anamaria Brozović, Ivana Kmetič",Ortho-substituted PCB 153: effects in CHO-K1 cells.,2021,"Non-planar di-ortho-substituted PCB 153 (2,2',4,4',5,5'-hexachlorobiphenyl), one of the most abundant PCB congeners in the environment and in biological and human tissues, has been identified as potential endocrine disruptor affecting the reproductive and endocrine systems in rodents, wildlife, and humans. The aim of this study was to gain a deeper insight into its mode/mechanism of action in Chinese hamster ovary K1 cells (CHO-K1). PCB 153 (10-100 μmol/L) inhibited CHO-K1 cell proliferation, which was confirmed with four bioassays (Trypan Blue, Neutral Red, Kenacid Blue, and MTT), of which the MTT assay proved the most sensitive. PCB 153 also induced ROS formation in a dose-dependent manner. Apoptosis was seen after 6 h of exposure to PCB 153 doses ≥50 μmol/L, while prolonged exposure resulted in the activation of the necrotic pathway. PCB 153-induced disturbances in normal cell cycle progression were time-dependent, with the most significant effects occurring after 72 h.",PMC8785106
34867778,"Amin Nozari, Selena Do, Vance L Trudeau",Applications of the SR4G Transgenic Zebrafish Line for Biomonitoring of Stress-Disrupting Compounds: A Proof-of-Concept Study.,2021,"Transgenic zebrafish models have been successfully used in biomonitoring and risk assessment studies of environmental pollutants, including xenoestrogens, pesticides, and heavy metals. We employed zebrafish larva (transgenic SR4G line) with a cortisol-inducible green fluorescence protein reporter (eGFP) as a model to detect stress responses upon exposure to compounds with environmental impact, including bisphenol A (BPA), vinclozolin (VIN), and fluoxetine (FLX). Cortisol, fluorescence signal, and mRNA levels of eGFP and 11 targeted genes were measured in a homogenized pool of zebrafish larvae, with six experimental replicates for each endpoint. Eleven targeted genes were selected according to their association with stress-axis and immediate early response class of genes. Hydrocortisone (CORT)and dexamethasone (DEX) were used as positive and negative controls, respectively. All measurements were done in two unstressed and stressed condition using standardized net handling as the stressor. A significant positive linear correlation between cortisol levels and eGFP mRNA levels was observed (r> 0.9). Based on eGFP mRNA levels in unstressed and stressed larvae two predictive models were trained (Random Forest and Logistic Regression). Both these models could correctly predict the blunted stress response upon exposure to BPA, VIN, FLX and the negative control, DEX. The negative predictive value (NPV) of these models were 100%. Similar NPV was observed when the predictive models trained based on the mRNA levels of the eleven assessed genes. Measurement of whole-body fluorescence intensity signal was not significant to detect blunted stress response. Our findings support the use of SR4G transgenic larvae as an in vivo biomonitoring model to screen chemicals for their stress-disrupting potentials. This is important because there is increasing evidence that brief exposures to environmental pollutants modify the stress response and critical coping behaviors for several generations.",PMC8635770
34851150,"Yipeng Sui, Zhaojie Meng, Jianzhong Chen, Jingwei Liu, Rebecca Hernandez, Miko B Gonzales, Taesik Gwag, Andrew J Morris, Changcheng Zhou",Effects of Dicyclohexyl Phthalate Exposure on PXR Activation and Lipid Homeostasis in Mice.,2021,"Exposure to plastic-associated endocrine disrupting chemicals (EDCs) has been associated with an increased risk of cardiovascular disease (CVD) in humans. However, the underlying mechanisms for this association are unclear. Many EDCs have been shown to function as ligands of the nuclear receptor pregnane X receptor (PXR), which functions as xenobiotic sensor but also has pro-atherogenic effects in vivo. We sought to investigate the contribution of PXR to the adverse effects dicyclohexyl phthalate (DCHP), a widely used phthalate plasticizer, on lipid homeostasis and CVD risk factors. Cell-based assays, primary organoid cultures, and PXR conditional knockout and PXR-humanized mouse models were used to investigate the impact of DCHP exposure on PXR activation and lipid homeostasis in vitro and in vivo. Targeted lipidomics were performed to measure circulating ceramides, novel predictors for CVD. DCHP was identified as a potent PXR-selective agonist that led to higher plasma cholesterol levels in wild-type mice. DCHP was then demonstrated to activate intestinal PXR to elicit hyperlipidemia by using tissue-specific PXR-deficient mice. Interestingly, DCHP exposure also led to higher circulating ceramides in a PXR-dependent manner. DCHP-mediated PXR activation stimulated the expression of intestinal genes mediating lipogenesis and ceramide synthesis. Given that PXR exhibits considerable species-specific differences in receptor pharmacology, PXR-humanized mice were also used to replicate these findings. Although the adverse health effects of several well-known phthalates have attracted considerable attention, little is known about the potential impact of DCHP on human health. Our studies demonstrate that DCHP activated PXR to induce hypercholesterolemia and ceramide production in mice. These results indicate a potentially important role of PXR in contributing to the deleterious effects of plastic-associated EDCs on cardiovascular health in humans. Testing PXR activation should be considered for risk assessment of phthalates and other EDCs. https://doi.org/10.1289/EHP9262.",PMC8634903
34841895,"Jiude Mao, Jessica A Kinkade, Nathan J Bivens, Cheryl S Rosenfeld",miRNA changes in the mouse placenta due to bisphenol A exposure.,2021,"Aim: To determine small RNA expression changes in mouse placenta induced by bisphenol A (BPA) exposure. Methods: Exposing female mice to BPA two weeks prior to conception through gestational day 12.5; whereupon fetal placentas were collected, frozen in liquid nitrogen and stored at -80°C. Small RNAs were isolated and used for small RNA-sequencing. Results: 43 small RNAs were differentially expressed. Target mRNAs were closely aligned to those expressed by thymus and brain, and pathway enrichment analyses indicated that such target mRNAs regulate neurogenesis and associated neurodevelopment processes. Conclusions: BPA induces several small RNAs in mouse placenta that might provide biomarkers for BPA exposure. Further, the placenta might affect fetal brain development through the secretion of miRNAs.",PMC8649984
34834443,"Anastasiya Syrkasheva, Vladimir Frankevich, Svetlana Kindysheva, Nataliia Starodubtseva, Andrey Donnikov, Nataliya Dolgushina",The Effect of Bisphenol A on the IVF Outcomes Depending on the Polymorphism of the Detoxification System Genes.,2021,"The aim of the study was to analyze the relationship between the level of bisphenol A (BPA) in the blood and follicular fluid, the polymorphism of the detoxification system genes, and the outcomes of IVF cycles. The data of 300 infertile patients with fresh IVF-ET cycles were analyzed. The level of BPA in the blood and follicular fluid was determined by HPLC-MRM-MS/MS. Determination of genotypes of the detoxification system genes was carried out by the real-time PCR. The threshold level for determining BPA was 0.1 ng/mL. BPA was detected in 92.3% (277/300) blood and in 16.8% (49/292) follicular fluid (FF) samples. There was no correlation between BPA level in the blood and FF. In patients with the absence of the A allele of the SULT1A1 gene, BPA was detected in FF significantly more often (22.6% vs. 13.5%, p = 0.0341). There was an association (not statistically significant) between the level of BPA in the blood and the presence of the G allele of the GSTP1 gene (rs1695) and the C allele in the GSTP1 gene (rs1138272). Our data suggests the role of detoxification system genes in the metabolism of BPA in the human body. The influence of BPA and detoxification system genes on the IVF outcomes requires further research.",PMC8624790
34820485,"Rebecca K Dirkes, Rebecca J Welly, Jiude Mao, Jessica Kinkade, Victoria J Vieira-Potter, Cheryl S Rosenfeld, Pamela S Bruzina","Gestational and lactational exposure to BPA, but not BPS, negatively impacts trabecular microarchitecture and cortical geometry in adult male offspring.",2021,"Bisphenol-A (BPA) and bisphenol-S (BPS) are endocrine disrupting chemicals (EDCs) found primarily in plastics. Estrogen is a primary hormonal regulator of skeletal growth and development; however, the impact of gestational BPA or BPS exposure on skeletal health of offspring remains relatively unknown. Here, adult female mice were randomized into three treatment groups: 200 μg BPA/kg BW (BPA), 200 μg BPS/kg BW (BPS) or control (CON). Animals were then further randomized to exercising (EX) or sedentary (SED) groups. Treatment continued through mating, gestation, and lactation. One male offspring from each dam (n = 6-8/group) was assessed at 16 weeks of age to evaluate effects of EDC exposure on the adult skeleton. Cortical geometry of the mid-diaphysis and trabecular microarchitecture of the distal femur were assessed via micro-CT. Biomechanical strength and mineral apposition rate of the femoral diaphysis were assessed via three-point bending and dynamic histomorphometry, respectively. Two-factor ANOVA or ANCOVA were used to determine the effects of maternal EX and BPA or BPS on trabecular and cortical bone outcomes. Maternal EX led to a significant decrease in body fat percentage and bone stiffness, independent of EDC exposure. Offspring exposed to BPA had significantly lower trabecular bone volume, trabecular number, connectivity density, cortical thickness, and greater trabecular spacing compared to BPS or CON animals. In conclusion, gestational BPA, but not BPS, exposure negatively impacted trabecular microarchitecture and cortical geometry in adult male offspring. If these findings translate to humans, this could have significant public health impacts on expecting women or those seeking to become pregnant.",PMC8599108
34769238,"Margaux Wieckowski, Stéphanie Ranga, Delphine Moison, Sébastien Messiaen, Sonia Abdallah, Sylvie Granon, René Habert, Virginie Rouiller-Fabre, Gabriel Livera, Marie-Justine Guerquin",Unexpected Interacting Effects of Physical (Radiation) and Chemical (Bisphenol A) Treatments on Male Reproductive Functions in Mice.,2021,"For decades, numerous chemical pollutants have been described to interfere with endogenous hormone metabolism/signaling altering reproductive functions. Among these endocrine disrupting substances, Bisphenol A (BPA), a widely used compound, is known to negatively impact germ and somatic cells in the testis. Physical agents, such as ionizing radiation, were also described to perturb spermatogenesis. Despite the fact that we are constantly exposed to numerous environmental chemical and physical compounds, very few studies explore the impact of combined exposure to chemical and physical pollutants on reproductive health. The aim of this study was to describe the impact of fetal co-exposure to BPA and IR on testicular function in mice. We exposed pregnant mice to 10 µM BPA (corresponding to 0.5 mg/kg/day) in drinking water from 10.5 dpc until birth, and we irradiated mice with 0.2 Gy (γ-ray, RAD) at 12.5 days post-conception. Co-exposure to BPA and γ-ray induces DNA damage in fetal germ cells in an additive manner, leading to a long-lasting decrease in germ cell abundance. We also observed significant alteration of adult steroidogenesis by RAD exposure independently of the BPA exposure. This is illustrated by the downregulation of steroidogenic genes and the decrease of the number of adult Leydig cells. As a consequence, courtship behavior is modified, and male ultrasonic vocalizations associated with courtship decreased. In conclusion, this study provides evidence for the importance of broadening the concept of endocrine disruptors to include physical agents, leading to a reevaluation of risk management and regulatory decisions.",PMC8584123
34760897,"Ye Zhang, Ning-Ye Ma",Environmental Risk Factors for Endometriosis: An Umbrella Review of a Meta-Analysis of 354 Observational Studies With Over 5 Million Populations.,2021,"Background: The association between a diverse array of environmental risk factors and the risk of endometriosis is contradictory. Objective: To summarize the evidence of associations between environmental risk factors and the risk of endometriosis. Methods: Databases such as PubMed, EMBASE, Web of Science, and ClinicalTrial.gov were systematically searched in June 2020. Meta-analyses of observational studies investigated any environmental exposure (non-genetic) and endometriosis risk. For each article, we estimated the summary effect size, 95% CIs, and the 95% prediction interval (PI). We also estimated the between-study heterogeneity expressed by I 2, evidence for small-study effects, and evidence of excess significance bias. Results: About 12 eligible articles (featuring 143,422 cases and 5,112,967 participants) yielded data on 40 unique environmental risk factors, including life styles (n = 16), reproductive factors (n = 3), early life factors (n = 4), and a range of other risk factors [e.g., phthalate metabolites, endocrine-disrupting chemicals, and body mass index (BMI)]. About 25 of these 40 associations (62.5%) were statistically significant (p < 0.05) under random-effects models. Evidence for an association was indicated for alcohol intake [relative risk (RR): 1.25; 95% CI: 1.11-1.41] and the exposure to endocrine disruptor chemicals (EDCs) (RR: 1.41; 95% CI: 1.23-1.60) while 15 associations presented only weak evidence. Conclusions: Our analyses showed that alcohol intake and exposure to endocrine-disrupting chemicals may be potential risk factors for endometriosis and supported by suggestive epidemiological evidence. However, it was evident that there was substantial heterogeneity and/or bias between the different studies featured in various meta-analyses included in this review; therefore, the outcomes of our analysis should be interpreted cautiously.",PMC8573094
34760119,"Maryam Abolghasemi, Sedighe Esmaeilzadeh, Parvaneh Mirabi, Masoumeh Golsorkhtabaramiri",Human Exposure to Polychlorinated Biphenyls (PCBs) and The Risk of Endometriosis: A Systematic Review and Meta-Analysis Protocol.,2021,"Endometriosis is one of the gynecological disorders and its prevalence is estimated to 8.10% of reproductive-age women. In Iran, the frequency of endometriosis was reported at 29% among infertile women. The etiology of endometriosis is still unclear. Numerous environmental contaminants such as polychlorinated biphenyls (PCBs) may play important roles in endometriosis development and etiology. Iranian population has relatively low levels of PCBs. However, no studies have evaluated PCBs levels in Iranian endometriosis patients so far. At present, there is no systematic review of the relationship between only PCBs exposure and the risk of endometriosis. The aim of this systematic review and meta-analysis protocol will be to evaluate the association between only PCBs exposure and the risk of endometriosis. PubMed/MEDLINE, Web of Science, Scopus, Google Scholar, Embase, key journals, conferences/congress research papers, and the references of included primary studies will be searched. Observational studies (cross-sectional, case-control, and cohort) in humans that investigated the association between PCBs exposure and the risk of endometriosis will be included. The outcome will be endometriosis risk in association with PCBs exposure. The primary screening and data extraction will be performed by three team members independently and will be judged by opinion with the fourth member. The modified Newcastle-Ottawa Scale (NOS) will be used for the quality assessment of studies. Findings from this study will recognize the association between PCBs exposure and the risk of endometriosis. Results may provide a new window for identifying the role of PCBs as environmental risk factors in relation to the development of endometriosis. Registration number: PROSPERO; CRD42019120539.",PMC8551793
34755506,"Brigitta Bonaldo, Antonino Casile, Martina Bettarelli, Stefano Gotti, GianCarlo Panzica, Marilena Marraudino","Effects of chronic exposure to bisphenol A in adult female mice on social behavior, vasopressin system, and estrogen membrane receptor (GPER1).",2021,"Bisphenol A (BPA), an organic synthetic compound found in some plastics and epoxy resins, is classified as an endocrine disrupting chemical. Exposure to BPA is especially dangerous if it occurs during specific ""critical periods"" of life, when organisms are more sensitive to hormonal changes (i.e., intrauterine, perinatal, juvenile or puberty periods). In this study, we focused on the effects of chronic exposure to BPA in adult female mice starting during pregnancy. Three months old C57BL/6J females were orally exposed to BPA or to vehicle (corn oil). The treatment (4 µg/kg body weight/day) started the day 0 of pregnancy and continued throughout pregnancy, lactation, and lasted for a total of 20 weeks. BPA-treated dams did not show differences in body weight or food intake, but they showed an altered estrous cycle compared to the controls. In order to evidence alterations in social and sociosexual behaviors, we performed the Three-Chamber test for sociability, and analyzed two hypothalamic circuits (well-known targets of endocrine disruption) particularly involved in the control of social behavior: the vasopressin and the oxytocin systems. The test revealed some alterations in the displaying of social behavior: BPA-treated dams have higher locomotor activity compared to the control dams, probably a signal of high level of anxiety. In addition, BPA-treated dams spent more time interacting with no-tester females than with no-tester males. In brain sections, we observed a decrease of vasopressin immunoreactivity (only in the paraventricular and suprachiasmatic nuclei) of BPA-treated females, while we did not find any alteration of the oxytocin system. In parallel, we have also observed, in the same hypothalamic nuclei, a significant reduction of the membrane estrogen receptor GPER1 expression.",PMC8607277
34722204,"Mohamed A Al-Griw, Zohour M Marwan, Ismail M Hdud, Taher Shaibi",Vitamin D mitigates adult onset diseases in male and female mice induced by early-life exposure to endocrine disruptor BPA.,2021,"During early development, environmental compounds can induce adult onset diseases and disrupt the circulating vitamin D (VitD) levels. This study aimed to examine the protective role of VitD against the adverse effects of BPA on male and female mice. A total of 60 male and female Swiss Albino mice (3 weeks old) were randomly divided into 5 groups; each consisted of 12 mice (6 males and 6 females) and was treated as follows: Group I received no treatment (sham control); Group II, sterile corn oil only (vehicle control); Group III, BPA (400 μg/kg); Group IV, VitD (2,195 IU/kg); and Group V, BPA + VitD. At 10.5 weeks, the animals were sacrificed to conduct histological examinations. BPA-exposed mice were found to have neurobehavioral abnormalities, heart, kidney, and lung diseases with increased apoptotic indices in both sexes. On the other hand, the treatment of BPA mice with VitD altered this scenario with modulated motor activity, enhanced body and organ weights, and preserved the heart, kidney, and lung architecture, alongside a decreased percent apoptotic index. Our findings illustrate that VitD protects mice against BPA-induced heart, kidney, and lung abnormalities.",PMC8541727
34685682,"Lars Kaiser, Isabel Quint, René Csuk, Manfred Jung, Hans-Peter Deigner",Lineage-Selective Disturbance of Early Human Hematopoietic Progenitor Cell Differentiation by the Commonly Used Plasticizer Di-2-ethylhexyl Phthalate via Reactive Oxygen Species: Fatty Acid Oxidation Makes the Difference.,2021,"Exposure to ubiquitous endocrine-disrupting chemicals (EDCs) is a major public health concern. We analyzed the physiological impact of the EDC, di-2-ethylhexyl phthalate (DEHP), and found that its metabolite, mono-2-ethylhexyl phthalate (MEHP), had significant adverse effects on myeloid hematopoiesis at environmentally relevant concentrations. An analysis of the underlying mechanism revealed that MEHP promotes increases in reactive oxygen species (ROS) by reducing the activity of superoxide dismutase in all lineages, possibly via its actions at the aryl hydrocarbon receptor. This leads to a metabolic shift away from glycolysis toward the pentose phosphate pathway and ultimately results in the death of hematopoietic cells that rely on glycolysis for energy production. By contrast, cells that utilize fatty acid oxidation for energy production are not susceptible to this outcome due to their capacity to uncouple ATP production. These responses were also detected in non-hematopoietic cells exposed to alternate inducers of ROS.",PMC8534767
34684636,"Shuk-Mei Ho, Rahul Rao, Bin Ouyang, Neville N C Tam, Emma Schoch, Dan Song, Jun Ying, Yuet-Kin Leung, Vinothini Govindarajah, Pheruza Tarapore","Three-Generation Study of Male Rats Gestationally Exposed to High Butterfat and Bisphenol A: Impaired Spermatogenesis, Penetrance with Reduced Severity.",2021,"Gestational high butterfat (HFB) and/or endocrine disruptor exposure was previously found to disrupt spermatogenesis in adulthood. This study addresses the data gap in our knowledge regarding transgenerational transmission of the disruptive interaction between a high-fat diet and endocrine disruptor bisphenol A (BPA). F0 generation Sprague-Dawley rats were fed diets containing butterfat (10 kcal%) and high in butterfat (39 kcal%, HFB) with or without BPA (25 µg/kg body weight/day) during mating and pregnancy. Gestationally exposed F1-generation offspring from different litters were mated to produce F2 offspring, and similarly, F2-generation animals produced F3-generation offspring. One group of F3 male offspring was administered either testosterone plus estradiol-17β (T + E2) or sham via capsule implants from postnatal days 70 to 210. Another group was naturally aged to 18 months. Combination diets of HFB + BPA in F0 dams, but not single exposure to either, disrupted spermatogenesis in F3-generation adult males in both the T + E2-implanted group and the naturally aged group. CYP19A1 localization to the acrosome and estrogen receptor beta (ERbeta) localization to the nucleus were associated with impaired spermatogenesis. Finally, expression of methyl-CpG-binding domain-3 (MBD3) was consistently decreased in the HFB and HFB + BPA exposed F1 and F3 testes, suggesting an epigenetic component to this inheritance. However, the severe atrophy within testes present in F1 males was absent in F3 males. In conclusion, the HFB + BPA group demonstrated transgenerational inheritance of the impaired spermatogenesis phenotype, but severity was reduced in the F3 generation.",PMC8541510
34678933,"Marco Fiocchetti, Giovanna Bastari, Manuela Cipolletti, Stefano Leone, Filippo Acconcia, Maria Marino",The Peculiar Estrogenicity of Diethyl Phthalate: Modulation of Estrogen Receptor α Activities in the Proliferation of Breast Cancer Cells.,2021,"Phthalates comprise a group of synthetic chemicals present in the environment because of their wide use as plasticizers and as additives in products for personal care. Among others, diethyl phthalate (DEP) is largely used in products for infants, children, and adults, in which its exposure has been correlated with an increased risk of breast cancer. The adverse health outcomes deriving from phthalate exposure have been associated with their activity as endocrine disruptors (EDCs) of the steroid and thyroid hormone signaling by affecting developmental and reproductive health, and even carcinogenicity. However, the estrogen disruptor activities of DEP are still controversial, and the mechanism at the root of the estrogenic-disrupting action of DEP remains to be clarified. Here, we evaluated the DEP mechanism of action on the activation status of estrogen receptor α (ERα) by analyzing the receptor's phosphorylation as well as both nuclear and extra-nuclear pathways triggered by the receptor to modulate the proliferation of breast cancer cells. Although DEP does not bind to ERα, our results suggest that this phthalate ester exerts multiple parallel interactions with ERα signaling and emphasize the importance to determine an appropriate battery of in vitro methods that will include specific molecular mechanisms involved in the endocrine disruption.",PMC8538674
